E_norm,J_crit_norm,J_norm,Lprime,P_left,P_right,acc_max,energy,f_armature,fitness,genom_0,genom_1,genom_2,genom_3,genom_4,id,j,mass,velocity,x1,x2,x3,x4,x5,x6,iteration_num,energykj,P_leftM,P_rightM,LprimeuH
0.74965743,0.776923077,0.736388313,3.88E-07,110530125.3,125455946.1,553169.0039,594856.1206,193868.1823,0.39971469,0.31,0.33,0.26,0.19,0.11,94,3829219226,0.050468267,1991.408414,3.41,3.63,12.96,12.48,9.12,5.28,13,,594.8561206,110.5301253,125.4559461,3.88E-01
0.752200507,0.776923077,0.760227372,3.88E-07,111751941.7,123761268.8,553665.4016,595924.2127,194054.6034,0.423631648,0.29,0.36,0.26,0.19,0.11,162,3953182333,0.050490753,1993.195446,3.19,3.96,12.85,12.48,9.12,5.28,13,,595.9242127,111.7519417,123.7612688,3.88E-01
0.625528609,0.776923077,0.564853897,3.83E-07,97046824.67,117558007.2,528372.9663,542722.0156,191339.5106,0.391421846,0.31,0.33,0.38,0.26,0.11,163,2937240262,0.062129637,1902.142679,3.41,3.63,12.96,18.24,12.48,5.28,13,,542.7220156,97.04682467,117.5580072,3.83E-01
0.652186689,0.776923077,0.728128358,3.89E-07,105755613.9,125257317.9,533795.3291,553918.4094,194611.3955,0.309666836,0.31,0.33,0.33,0.16,0.18,164,3786267463,0.064580551,1921.663185,3.41,3.63,12.96,15.84,7.68,8.64,13,,553.9184094,105.7556139,125.2573179,3.89E-01
0.348970021,0.776923077,0.728131344,3.89E-07,104958944.8,110806618.4,468431.0829,426567.4088,194482.8391,0.199922831,0.29,0.35,0.26,0.19,0.44,165,3786282991,0.115179193,1686.351898,3.19,3.85,12.96,12.48,9.12,21.12,13,,426.5674088,104.9589448,110.8066184,3.89E-01
0.7546667,0.776923077,0.743101618,3.90E-07,113830114,115205417.8,554146.3675,596960.0141,195089.737,0.538097683,0.31,0.33,0.15,0.26,0.11,129,3864128416,0.052054526,1994.926923,3.41,3.63,12.96,7.2,12.48,5.28,13,,596.9600141,113.830114,115.2054178,3.90E-01
0.718448024,0.776923077,0.730505587,3.89E-07,114754347.6,116513692,547040.3769,581748.1702,194502.8708,0.483511117,0.31,0.44,0.15,0.26,0.11,166,3798629051,0.055554871,1969.345357,3.41,4.84,11.75,7.2,12.48,5.28,13,,581.7481702,114.7543476,116.513692,3.89E-01
0.75554294,0.776923077,0.743454157,3.88E-07,112497736.1,123488050.2,554317.1543,597328.0347,194106.2039,0.429871201,0.29,0.35,0.26,0.19,0.11,112,3865961615,0.050171743,1995.541755,3.19,3.85,12.96,12.48,9.12,5.28,13,,597.3280347,112.4977361,123.4880502,3.88E-01
0.7546667,0.776923077,0.743101618,3.90E-07,113830114,115205417.8,554146.3675,596960.0141,195089.737,0.538097683,0.31,0.33,0.15,0.26,0.11,129,3864128416,0.052054526,1994.926923,3.41,3.63,12.96,7.2,12.48,5.28,14,,596.9600141,113.830114,115.2054178,3.90E-01
0.74968135,0.776923077,0.784557204,3.89E-07,113869943.5,114253795.9,553173.675,594866.167,194652.6636,-0.217651864,0.29,0.35,0.15,0.26,0.11,136,4079697458,0.051883454,1991.42523,3.19,3.85,12.96,7.2,12.48,5.28,14,,594.866167,113.8699435,114.2537959,3.89E-01
0.554609754,0.776923077,0.747117477,3.85E-07,115089735.7,132581225.6,513669.1705,512936.0965,192251.3125,0.105103676,0.82,0.33,0.26,0.19,0.11,167,3885010880,0.074270685,1849.209014,9.02,3.63,7.35,12.48,9.12,5.28,14,,512.9360965,115.0897357,132.5812256,3.85E-01
0.415224052,0.776923077,0.761250138,3.88E-07,106479472.5,111126211.2,483468.5325,454394.1019,193991.0274,0.260395097,0.31,0.44,0.26,0.19,0.35,168,3958500717,0.101248508,1740.486717,3.41,4.84,11.75,12.48,9.12,16.8,14,,454.3941019,106.4794725,111.1262112,3.88E-01
0.7546667,0.776923077,0.743101618,3.90E-07,113830114,115205417.8,554146.3675,596960.0141,195089.737,0.538097683,0.31,0.33,0.15,0.26,0.11,129,3864128416,0.052054526,1994.926923,3.41,3.63,12.96,7.2,12.48,5.28,14,,596.9600141,113.830114,115.2054178,3.90E-01
0.564437495,0.776923077,0.701948745,3.84E-07,113666601.8,131211092.3,515731.8045,517063.748,192058.1641,0.134622997,0.78,0.33,0.26,0.19,0.11,169,3650133472,0.072399302,1856.634496,8.58,3.63,7.79,12.48,9.12,5.28,14,,517.063748,113.6666018,131.2110923,3.84E-01
0.74965743,0.776923077,0.736388313,3.88E-07,110530125.3,125455946.1,553169.0039,594856.1206,193868.1823,0.39971469,0.31,0.33,0.26,0.19,0.11,94,3829219226,0.050468267,1991.408414,3.41,3.63,12.96,12.48,9.12,5.28,14,,594.8561206,110.5301253,125.4559461,3.88E-01
0.650351034,0.776923077,0.620851956,3.84E-07,101640088.9,116436819.1,533423.7164,553147.4342,192000.2182,0.429553357,0.31,0.33,0.33,0.26,0.11,118,3228430169,0.059939411,1920.325379,3.41,3.63,12.96,15.84,12.48,5.28,14,,553.1474342,101.6400889,116.4368191,3.84E-01
0.654784524,0.776923077,0.66184307,3.84E-07,100927865.1,117756473.1,534320.7968,555009.4999,192089.0497,0.417103684,0.31,0.33,0.32,0.26,0.11,170,3441583964,0.059501353,1923.554869,3.41,3.63,12.96,15.36,12.48,5.28,14,,555.0094999,100.9278651,117.7564731,3.84E-01
0.74965743,0.776923077,0.736388313,3.88E-07,110530125.3,125455946.1,553169.0039,594856.1206,193868.1823,0.39971469,0.31,0.33,0.26,0.19,0.11,94,3829219226,0.050468267,1991.408414,3.41,3.63,12.96,12.48,9.12,5.28,14,,594.8561206,110.5301253,125.4559461,3.88E-01
0.74968135,0.776923077,0.784557204,3.89E-07,113869943.5,114253795.9,553173.675,594866.167,194652.6636,-0.217651864,0.29,0.35,0.15,0.26,0.11,136,4079697458,0.051883454,1991.42523,3.19,3.85,12.96,7.2,12.48,5.28,14,,594.866167,113.8699435,114.2537959,3.89E-01
0.74968135,0.776923077,0.784557204,3.89E-07,113869943.5,114253795.9,553173.675,594866.167,194652.6636,-0.217651864,0.29,0.35,0.15,0.26,0.11,136,4079697458,0.051883454,1991.42523,3.19,3.85,12.96,7.2,12.48,5.28,14,,594.866167,113.8699435,114.2537959,3.89E-01
0.415438891,0.776923077,0.459425225,3.74E-07,87566700.54,122030494.9,483516.5331,454484.3343,187149.947,0.121698959,0.31,0.33,0.26,0.59,0.11,171,2389011171,0.087060078,1740.659519,3.41,3.63,12.96,12.48,28.32,5.28,14,,454.4843343,87.56670054,122.0304949,3.74E-01
0.360106607,0.776923077,0.790924842,3.89E-07,106755319.5,102880575.2,470992.2845,431244.7751,194577.294,-1.085232921,0.31,0.33,0.15,0.26,0.42,172,4112809180,0.113122041,1695.572224,3.41,3.63,12.96,7.2,12.48,20.16,14,,431.2447751,106.7553195,102.8805752,3.89E-01
0.641292142,0.776923077,0.743529219,3.87E-07,111304749.7,125898914.4,531586.0169,549342.6998,193341.5439,0.284668534,0.58,0.35,0.26,0.19,0.11,173,3866351938,0.063706978,1913.709661,6.38,3.85,9.77,12.48,9.12,5.28,14,,549.3426998,111.3047497,125.8989144,3.87E-01
0.75554294,0.776923077,0.743454157,3.88E-07,112497736.1,123488050.2,554317.1543,597328.0347,194106.2039,0.429871201,0.29,0.35,0.26,0.19,0.11,112,3865961615,0.050171743,1995.541755,3.19,3.85,12.96,12.48,9.12,5.28,14,,597.3280347,112.4977361,123.4880502,3.88E-01
0.766743296,0.776923077,0.724791388,3.89E-07,111232283.1,123687973.5,556495.5864,602032.1845,194501.5969,0.439671366,0.31,0.3,0.26,0.19,0.11,174,3768915218,0.049511482,2003.384111,3.41,3.3,13.29,12.48,9.12,5.28,14,,602.0321845,111.2322831,123.6879735,3.89E-01
0.749665695,0.776923077,0.767731253,3.89E-07,113963713.5,114325351.5,553170.6178,594859.5918,194604.2742,0.544697295,0.28,0.36,0.15,0.26,0.11,175,3992202515,0.051797923,1991.414224,3.08,3.96,12.96,7.2,12.48,5.28,14,,594.8595918,113.9637135,114.3253515,3.89E-01
0.499677389,0.776923077,0.52328307,3.76E-07,89108887.17,116033063.5,501983.9772,489864.5035,187894.1201,0.285903209,0.31,0.33,0.47,0.35,0.11,176,2721071965,0.074303023,1807.142318,3.41,3.63,12.96,22.56,16.8,5.28,14,,489.8645035,89.10888717,116.0330635,3.76E-01
0.793896266,0.776923077,0.796322619,3.90E-07,110778973.6,139546652.8,561741.6845,613436.4319,194995.8375,-1.684125595,0.31,0.33,0.33,0.12,0.11,177,4140877618,0.047127235,2022.270064,3.41,3.63,12.96,15.84,5.76,5.28,14,,613.4364319,110.7789736,139.5466528,3.90E-01
0.749665695,0.776923077,0.767731253,3.89E-07,113963713.5,114325351.5,553170.6178,594859.5918,194604.2742,0.544697295,0.28,0.36,0.15,0.26,0.11,175,3992202515,0.051797923,1991.414224,3.08,3.96,12.96,7.2,12.48,5.28,15,,594.8595918,113.9637135,114.3253515,3.89E-01
0.264215018,0.776923077,0.693488723,3.84E-07,111896073.8,122719597.9,448460.0466,390970.3077,191776.6486,-0.050609027,0.93,0.36,0.26,0.19,0.35,178,3606141359,0.127633744,1614.456168,10.23,3.96,5.81,12.48,9.12,16.8,15,,390.9703077,111.8960738,122.7195979,3.84E-01
0.718448024,0.776923077,0.730505587,3.89E-07,114754347.6,116513692,547040.3769,581748.1702,194502.8708,0.483511117,0.31,0.44,0.15,0.26,0.11,166,3798629051,0.055554871,1969.345357,3.41,4.84,11.75,7.2,12.48,5.28,15,,581.7481702,114.7543476,116.513692,3.89E-01
0.516192203,0.776923077,0.467861208,3.74E-07,86115497.78,130617044.6,505525.3985,496800.7251,187135.5932,0.107964941,0.31,0.33,0.71,0.19,0.11,179,2432878282,0.070180398,1819.891435,3.41,3.63,12.96,34.08,9.12,5.28,15,,496.8007251,86.11549778,130.6170446,3.74E-01
0.581459281,0.776923077,0.562683389,3.80E-07,92869169.67,119745931,519284.9318,524212.8978,190038.9085,0.318180201,0.29,0.35,0.48,0.26,0.11,180,2925953621,0.065962686,1869.425755,3.19,3.85,12.96,23.04,12.48,5.28,15,,524.2128978,92.86916967,119.745931,3.80E-01
0.752558317,0.776923077,0.751071945,3.89E-07,111952924.9,114275237.1,553735.2089,596074.4929,194417.2238,0.550268898,0.31,0.3,0.15,0.26,0.11,181,3905574111,0.05110143,1993.446752,3.41,3.3,13.29,7.2,12.48,5.28,15,,596.0744929,111.9529249,114.2752371,3.89E-01
0.74965743,0.776923077,0.736388313,3.88E-07,110530125.3,125455946.1,553169.0039,594856.1206,193868.1823,0.39971469,0.31,0.33,0.26,0.19,0.11,94,3829219226,0.050468267,1991.408414,3.41,3.63,12.96,12.48,9.12,5.28,15,,594.8561206,110.5301253,125.4559461,3.88E-01
0.694778932,0.776923077,0.772960283,3.88E-07,115993804.4,118185901.8,542346.2743,571807.1515,194213.6084,0.436306437,0.31,0.52,0.15,0.26,0.11,182,4019393473,0.058098908,1952.446587,3.41,5.72,10.87,7.2,12.48,5.28,15,,571.8071515,115.9938044,118.1859018,3.88E-01
0.604833868,0.776923077,0.70928082,3.86E-07,117460171.9,125776990.6,524124.8952,534030.2248,193067.3947,0.243680488,0.69,0.36,0.15,0.26,0.11,183,3688260265,0.068361428,1886.849623,7.59,3.96,8.45,7.2,12.48,5.28,15,,534.0302248,117.4601719,125.7769906,3.86E-01
0.650351034,0.776923077,0.620851956,3.84E-07,101640088.9,116436819.1,533423.7164,553147.4342,192000.2182,0.429553357,0.31,0.33,0.33,0.26,0.11,118,3228430169,0.059939411,1920.325379,3.41,3.63,12.96,15.84,12.48,5.28,15,,553.1474342,101.6400889,116.4368191,3.84E-01
0.74965743,0.776923077,0.736388313,3.88E-07,110530125.3,125455946.1,553169.0039,594856.1206,193868.1823,0.39971469,0.31,0.33,0.26,0.19,0.11,94,3829219226,0.050468267,1991.408414,3.41,3.63,12.96,12.48,9.12,5.28,15,,594.8561206,110.5301253,125.4559461,3.88E-01
0.724857185,0.776923077,0.712846937,3.88E-07,111288383.4,123940153,548304.5406,584440.0178,193909.1654,0.394366762,0.31,0.43,0.26,0.19,0.11,105,3706804070,0.053652306,1973.896346,3.41,4.73,11.86,12.48,9.12,5.28,15,,584.4400178,111.2883834,123.940153,3.88E-01
0.659672468,0.776923077,0.636918799,3.84E-07,100840647.7,117523604,535308.09,557062.4364,192003.4102,0.425183766,0.31,0.3,0.33,0.26,0.11,184,3311977752,0.058678327,1927.109124,3.41,3.3,13.29,15.84,12.48,5.28,15,,557.0624364,100.8406477,117.523604,3.84E-01
0.587494237,0.776923077,0.738479068,3.83E-07,114608579.5,134682824.7,520538.8449,526747.5795,191713.9409,0.110447995,0.31,0.89,0.26,0.19,0.11,185,3840091155,0.068299009,1873.939842,3.41,9.79,6.8,12.48,9.12,5.28,15,,526.7475795,114.6085795,134.6828247,3.83E-01
0.655713486,0.776923077,0.837883786,3.89E-07,108953733.8,119041760.5,534508.5741,555399.6643,194461.5622,-5.703201251,0.28,0.36,0.26,0.19,0.18,186,4356995685,0.063813738,1924.230867,3.08,3.96,12.96,12.48,9.12,8.64,15,,555.3996643,108.9537338,119.0417605,3.89E-01
0.339654206,0.776923077,0.43252616,3.70E-07,85008504.44,122821911.3,466277.8178,422654.7665,185235.7189,0.035362056,0.31,0.3,0.15,0.78,0.11,187,2249136032,0.097264703,1678.600144,3.41,3.3,13.29,7.2,37.44,5.28,15,,422.6547665,85.00850444,122.8219113,3.70E-01
0.74965743,0.776923077,0.736388313,3.88E-07,110530125.3,125455946.1,553169.0039,594856.1206,193868.1823,0.39971469,0.31,0.33,0.26,0.19,0.11,94,3829219226,0.050468267,1991.408414,3.41,3.63,12.96,12.48,9.12,5.28,15,,594.8561206,110.5301253,125.4559461,3.88E-01
0.74965743,0.776923077,0.736388313,3.88E-07,110530125.3,125455946.1,553169.0039,594856.1206,193868.1823,0.39971469,0.31,0.33,0.26,0.19,0.11,94,3829219226,0.050468267,1991.408414,3.41,3.63,12.96,12.48,9.12,5.28,15,,594.8561206,110.5301253,125.4559461,3.88E-01
0.669807283,0.776923077,0.634226954,3.85E-07,101414004.7,116917985.5,537349.3946,561319.059,192509.3996,0.442820138,0.31,0.3,0.32,0.26,0.11,188,3297980162,0.058257405,1934.457821,3.41,3.3,13.29,15.36,12.48,5.28,15,,561.319059,101.4140047,116.9179855,3.85E-01
0.74965743,0.776923077,0.736388313,3.88E-07,110530125.3,125455946.1,553169.0039,594856.1206,193868.1823,0.39971469,0.31,0.33,0.26,0.19,0.11,94,3829219226,0.050468267,1991.408414,3.41,3.63,12.96,12.48,9.12,5.28,15,,594.8561206,110.5301253,125.4559461,3.88E-01
0.752558317,0.776923077,0.751071945,3.89E-07,111952924.9,114275237.1,553735.2089,596074.4929,194417.2238,0.550268898,0.31,0.3,0.15,0.26,0.11,181,3905574111,0.05110143,1993.446752,3.41,3.3,13.29,7.2,12.48,5.28,16,,596.0744929,111.9529249,114.2752371,3.89E-01
0.679732296,0.776923077,0.750362551,3.88E-07,116791510.2,121636226.8,539340.9541,565487.5643,193997.6681,0.374457761,0.31,0.57,0.15,0.26,0.11,189,3901885263,0.059693931,1941.627435,3.41,6.27,10.32,7.2,12.48,5.28,16,,565.4875643,116.7915102,121.6362268,3.88E-01
0.694778932,0.776923077,0.772960283,3.88E-07,115993804.4,118185901.8,542346.2743,571807.1515,194213.6084,0.436306437,0.31,0.52,0.15,0.26,0.11,182,4019393473,0.058098908,1952.446587,3.41,5.72,10.87,7.2,12.48,5.28,16,,571.8071515,115.9938044,118.1859018,3.88E-01
0.7546667,0.776923077,0.743101618,3.90E-07,113830114,115205417.8,554146.3675,596960.0141,195089.737,0.538097683,0.31,0.33,0.15,0.26,0.11,129,3864128416,0.052054526,1994.926923,3.41,3.63,12.96,7.2,12.48,5.28,16,,596.9600141,113.830114,115.2054178,3.90E-01
0.416982658,0.776923077,0.598000071,3.80E-07,102459003.3,137209971.9,483861.3103,455132.7163,189806.8727,-0.081609305,0.82,0.36,0.33,0.26,0.11,190,3109600369,0.092275366,1741.900717,9.02,3.96,7.02,15.84,12.48,5.28,16,,455.1327163,102.4590033,137.2099719,3.80E-01
0.502015216,0.776923077,0.601532539,3.80E-07,102779951.8,129212609.5,502486.815,490846.3905,190173.8755,0.109733803,0.31,0.77,0.33,0.26,0.11,191,3127969201,0.078465404,1808.952534,3.41,8.47,8.12,15.84,12.48,5.28,16,,490.8463905,102.7799518,129.2126095,3.80E-01
0.749665695,0.776923077,0.767731253,3.89E-07,113963713.5,114325351.5,553170.6178,594859.5918,194604.2742,0.544697295,0.28,0.36,0.15,0.26,0.11,175,3992202515,0.051797923,1991.414224,3.08,3.96,12.96,7.2,12.48,5.28,16,,594.8595918,113.9637135,114.3253515,3.89E-01
0.694778932,0.776923077,0.772960283,3.88E-07,115993804.4,118185901.8,542346.2743,571807.1515,194213.6084,0.436306437,0.31,0.52,0.15,0.26,0.11,182,4019393473,0.058098908,1952.446587,3.41,5.72,10.87,7.2,12.48,5.28,16,,571.8071515,115.9938044,118.1859018,3.88E-01
0.652910602,0.776923077,0.742999085,3.86E-07,110125963.7,119650897.2,533941.8081,554222.4529,192955.4074,0.380772676,0.31,0.52,0.21,0.26,0.11,192,3863595240,0.061379095,1922.190509,3.41,5.72,10.87,10.08,12.48,5.28,16,,554.2224529,110.1259637,119.6508972,3.86E-01
0.615369462,0.776923077,0.584979999,3.84E-07,101546746,118728105.7,526291.8528,538455.1742,191869.5947,0.36411464,0.31,0.44,0.33,0.26,0.11,193,3041895997,0.06456881,1894.65067,3.41,4.84,11.75,15.84,12.48,5.28,16,,538.4551742,101.546746,118.7281057,3.84E-01
0.606642171,0.776923077,0.709158909,3.87E-07,117894415.4,127163762.7,524497.4626,534789.7116,193473.8147,0.226564253,0.75,0.3,0.15,0.26,0.11,194,3687626329,0.068874644,1888.190865,8.25,3.3,8.45,7.2,12.48,5.28,16,,534.7897116,117.8944154,127.1637627,3.87E-01
0.659672468,0.776923077,0.636918799,3.84E-07,100840647.7,117523604,535308.09,557062.4364,192003.4102,0.425183766,0.31,0.3,0.33,0.26,0.11,184,3311977752,0.058678327,1927.109124,3.41,3.3,13.29,15.84,12.48,5.28,16,,557.0624364,100.8406477,117.523604,3.84E-01
0.429183708,0.776923077,0.59331917,3.80E-07,104360440.2,134918608.2,486577.6372,460257.1574,190025.8637,-0.040758175,0.85,0.3,0.32,0.26,0.11,195,3085259682,0.090535547,1751.679494,9.35,3.3,7.35,15.36,12.48,5.28,16,,460.2571574,104.3604402,134.9186082,3.80E-01
0.718448024,0.776923077,0.730505587,3.89E-07,114754347.6,116513692,547040.3769,581748.1702,194502.8708,0.483511117,0.31,0.44,0.15,0.26,0.11,166,3798629051,0.055554871,1969.345357,3.41,4.84,11.75,7.2,12.48,5.28,16,,581.7481702,114.7543476,116.513692,3.89E-01
0.752558317,0.776923077,0.751071945,3.89E-07,111952924.9,114275237.1,553735.2089,596074.4929,194417.2238,0.550268898,0.31,0.3,0.15,0.26,0.11,181,3905574111,0.05110143,1993.446752,3.41,3.3,13.29,7.2,12.48,5.28,16,,596.0744929,111.9529249,114.2752371,3.89E-01
0.648040313,0.776923077,0.707136315,3.86E-07,117586754.1,123385119.7,532955.5623,552176.9315,193227.3679,0.318651964,0.31,0.66,0.15,0.26,0.11,196,3677108840,0.062558122,1918.640024,3.41,7.26,9.33,7.2,12.48,5.28,16,,552.1769315,117.5867541,123.3851197,3.86E-01
0.718448024,0.776923077,0.730505587,3.89E-07,114754347.6,116513692,547040.3769,581748.1702,194502.8708,0.483511117,0.31,0.44,0.15,0.26,0.11,166,3798629051,0.055554871,1969.345357,3.41,4.84,11.75,7.2,12.48,5.28,16,,581.7481702,114.7543476,116.513692,3.89E-01
0.75554294,0.776923077,0.743454157,3.88E-07,112497736.1,123488050.2,554317.1543,597328.0347,194106.2039,0.429871201,0.29,0.35,0.26,0.19,0.11,112,3865961615,0.050171743,1995.541755,3.19,3.85,12.96,12.48,9.12,5.28,16,,597.3280347,112.4977361,123.4880502,3.88E-01
0.74965743,0.776923077,0.736388313,3.88E-07,110530125.3,125455946.1,553169.0039,594856.1206,193868.1823,0.39971469,0.31,0.33,0.26,0.19,0.11,94,3829219226,0.050468267,1991.408414,3.41,3.63,12.96,12.48,9.12,5.28,16,,594.8561206,110.5301253,125.4559461,3.88E-01
0.329800857,0.776923077,0.384582695,3.70E-07,85296176.92,124162791,463989.4325,418516.3601,184909.2678,0.007630311,0.31,0.44,0.32,0.6,0.11,197,1999830017,0.098520429,1670.361957,3.41,4.84,11.75,15.36,28.8,5.28,16,,418.5163601,85.29617692,124.162791,3.70E-01
0.752558317,0.776923077,0.751071945,3.89E-07,111952924.9,114275237.1,553735.2089,596074.4929,194417.2238,0.550268898,0.31,0.3,0.15,0.26,0.11,181,3905574111,0.05110143,1993.446752,3.41,3.3,13.29,7.2,12.48,5.28,17,,596.0744929,111.9529249,114.2752371,3.89E-01
0.70720855,0.776923077,0.742840829,3.88E-07,114160679.8,118705206.6,544816.3842,577027.5911,193885.4298,0.443645115,0.31,0.45,0.15,0.26,0.11,198,3862772310,0.055872979,1961.338983,3.41,4.95,11.64,7.2,12.48,5.28,17,,577.0275911,114.1606798,118.7052066,3.88E-01
0.513751036,0.776923077,0.529456627,3.81E-07,94071699.08,117996346.1,505003.4812,495775.4351,190722.6755,0.273799754,0.31,0.33,0.15,0.54,0.11,199,2753174461,0.077666061,1818.012532,3.41,3.63,12.96,7.2,25.92,5.28,17,,495.7754351,94.07169908,117.9963461,3.81E-01
0.752558317,0.776923077,0.751071945,3.89E-07,111952924.9,114275237.1,553735.2089,596074.4929,194417.2238,0.550268898,0.31,0.3,0.15,0.26,0.11,181,3905574111,0.05110143,1993.446752,3.41,3.3,13.29,7.2,12.48,5.28,17,,596.0744929,111.9529249,114.2752371,3.89E-01
0.652910602,0.776923077,0.742999085,3.86E-07,110125963.7,119650897.2,533941.8081,554222.4529,192955.4074,0.380772676,0.31,0.52,0.21,0.26,0.11,192,3863595240,0.061379095,1922.190509,3.41,5.72,10.87,10.08,12.48,5.28,17,,554.2224529,110.1259637,119.6508972,3.86E-01
0.694778932,0.776923077,0.772960283,3.88E-07,115993804.4,118185901.8,542346.2743,571807.1515,194213.6084,0.436306437,0.31,0.52,0.15,0.26,0.11,182,4019393473,0.058098908,1952.446587,3.41,5.72,10.87,7.2,12.48,5.28,17,,571.8071515,115.9938044,118.1859018,3.88E-01
0.649088445,0.776923077,0.720277358,3.87E-07,114310275.5,121380224.4,533167.9657,552617.1467,193517.3838,0.34970851,0.58,0.33,0.15,0.26,0.11,200,3745442261,0.062957635,1919.404676,6.38,3.63,9.99,7.2,12.48,5.28,17,,552.6171467,114.3102755,121.3802244,3.87E-01
0.559859311,0.776923077,0.51590569,3.78E-07,90455048.94,118726444.4,514771.9693,515140.9107,189113.1837,0.310173386,0.28,0.36,0.52,0.26,0.11,201,2682709586,0.06737273,1853.17909,3.08,3.96,12.96,24.96,12.48,5.28,17,,515.1409107,90.45504894,118.7264444,3.78E-01
0.633049076,0.776923077,0.710735448,3.86E-07,118512696.6,125154688.2,529908.2789,545880.6121,192965.8097,0.279140537,0.31,0.71,0.15,0.26,0.11,202,3695824330,0.064149453,1907.669804,3.41,7.81,8.78,7.2,12.48,5.28,17,,545.8806121,118.5126966,125.1546882,3.86E-01
0.694778932,0.776923077,0.772960283,3.88E-07,115993804.4,118185901.8,542346.2743,571807.1515,194213.6084,0.436306437,0.31,0.52,0.15,0.26,0.11,182,4019393473,0.058098908,1952.446587,3.41,5.72,10.87,7.2,12.48,5.28,17,,571.8071515,115.9938044,118.1859018,3.88E-01
0.745339807,0.776923077,0.797380457,3.89E-07,114397174.4,115375516.1,552325.2004,593042.7189,194658.389,-1.519802261,0.28,0.38,0.15,0.26,0.11,203,4146378377,0.052434379,1988.370721,3.08,4.18,12.74,7.2,12.48,5.28,17,,593.0427189,114.3971744,115.3755161,3.89E-01
0.460624833,0.776923077,0.444326249,3.75E-07,88000613.38,117062307.6,493508.4931,473462.43,187525.753,0.233127398,0.31,0.3,0.33,0.5,0.11,204,2310496495,0.079984855,1776.630575,3.41,3.3,13.29,15.84,24,5.28,17,,473.46243,88.00061338,117.0623076,3.75E-01
0.512435527,0.776923077,0.743639479,3.84E-07,122887255.5,149161813.5,504722.0037,495222.9213,192034.9304,-0.165942575,0.99,0.36,0.15,0.26,0.11,205,3866925291,0.080476637,1816.999213,10.89,3.96,5.15,7.2,12.48,5.28,17,,495.2229213,122.8872555,149.1618135,3.84E-01
0.602127071,0.776923077,0.797258674,3.85E-07,120017604.9,132118804.3,523566.7139,532893.37,192662.0148,-1.879700936,0.31,0.83,0.15,0.26,0.11,206,4145745103,0.067979877,1884.84017,3.41,9.13,7.46,7.2,12.48,5.28,17,,532.89337,120.0176049,132.1188043,3.85E-01
0.694778932,0.776923077,0.772960283,3.88E-07,115993804.4,118185901.8,542346.2743,571807.1515,194213.6084,0.436306437,0.31,0.52,0.15,0.26,0.11,182,4019393473,0.058098908,1952.446587,3.41,5.72,10.87,7.2,12.48,5.28,17,,571.8071515,115.9938044,118.1859018,3.88E-01
0.464447196,0.776923077,0.501041221,3.79E-07,91321680.98,120140182.9,494344.4667,475067.8222,189411.0165,0.195911424,0.31,0.33,0.15,0.6,0.11,207,2605414348,0.083155935,1779.64008,3.41,3.63,12.96,7.2,28.8,5.28,17,,475.0678222,91.32168098,120.1401829,3.79E-01
0.694778932,0.776923077,0.772960283,3.88E-07,115993804.4,118185901.8,542346.2743,571807.1515,194213.6084,0.436306437,0.31,0.52,0.15,0.26,0.11,182,4019393473,0.058098908,1952.446587,3.41,5.72,10.87,7.2,12.48,5.28,17,,571.8071515,115.9938044,118.1859018,3.88E-01
0.385812787,0.776923077,0.549199515,3.78E-07,100188274.8,139953843.1,476851.692,442041.3704,188914.2552,-0.147093396,0.31,0.77,0.15,0.49,0.11,208,2855837480,0.096169833,1716.666091,3.41,8.47,8.12,7.2,23.52,5.28,17,,442.0413704,100.1882748,139.9538431,3.78E-01
0.749665695,0.776923077,0.767731253,3.89E-07,113963713.5,114325351.5,553170.6178,594859.5918,194604.2742,0.544697295,0.28,0.36,0.15,0.26,0.11,175,3992202515,0.051797923,1991.414224,3.08,3.96,12.96,7.2,12.48,5.28,17,,594.8595918,113.9637135,114.3253515,3.89E-01
0.642613667,0.776923077,0.634081831,3.84E-07,99827317.65,116906242.8,531854.4989,549897.7403,191901.3426,0.417197097,0.31,0.33,0.35,0.26,0.11,209,3297225521,0.060815492,1914.676196,3.41,3.63,12.96,16.8,12.48,5.28,17,,549.8977403,99.82731765,116.9062428,3.84E-01
0.752558317,0.776923077,0.751071945,3.89E-07,111952924.9,114275237.1,553735.2089,596074.4929,194417.2238,0.550268898,0.31,0.3,0.15,0.26,0.11,181,3905574111,0.05110143,1993.446752,3.41,3.3,13.29,7.2,12.48,5.28,18,,596.0744929,111.9529249,114.2752371,3.89E-01
0.658432713,0.776923077,0.790783656,3.88E-07,116111787.3,119918121.7,535057.8501,556541.7394,193803.9625,-1.009311928,0.58,0.33,0.14,0.26,0.11,210,4112075011,0.062211231,1926.20826,6.38,3.63,9.99,6.72,12.48,5.28,18,,556.5417394,116.1117873,119.9181217,3.88E-01
0.653779144,0.776923077,0.616525265,3.84E-07,99645094.16,116973834,534117.4986,554587.2404,192026.0336,0.427461357,0.31,0.3,0.35,0.26,0.11,211,3205931376,0.059520207,1922.822995,3.41,3.3,13.29,16.8,12.48,5.28,18,,554.5872404,99.64509416,116.973834,3.84E-01
